,arrow,under,interior,theta,amb,slice,delta,pi,height,nu,night,dataset,length,twi,x,wind,y,rho,alpha
19,8765.672747407087,-1.188399680295295,261708103255.42685,20460.524014198574,177.12536466903094,9025.381195705071,-14.468951212578801,8682.988414803589,10525245.129653964,40348698.9787165,7.617110088374833,8520.166315230856,0.5830568851042075,489.7914260499702,9.32247037783566,14100.108255907702,-91.20729965650332,8.44982899020597e+22,933.4657610018334
20,6189.914109388483,1.1739299358846156,173699092660.4986,4914.0996540651595,110.42420524236829,4416.966857898088,92.08145968071652,4092.1516346793946,2524351.278557947,3258667.123311887,10.360030916941396,11127.574244776,-0.23246929675824274,749.6456199698846,9.827181854319912,9935.738047974177,-15.996797740175369,1.0987392697419825e+21,533.274396730246
21,2048.712286606016,0.935243953862337,1415131433790.361,25508.644567920055,492.7175777733965,7329.703516511998,-46.5646398848714,10413.719213700251,7004977.146749058,47930450.68341262,11.092544787165757,11654.323321451788,-1.5017696366057955,829.7395887883893,10.084448822238851,3265.833897508034,-29.145206439144896,8.196317913976858e+20,874.7264849075605
22,212.19972180418515,-0.06471633639556554,2108750192973.102,4065.30062290845,276.15659526740546,11473.173974540236,-126.464999382787,11968.443490675218,17053458.839660354,3953622.0574774337,9.806902584796417,11404.117510030788,0.518838697911198,946.7614633872946,8.901110996974875,328.31134419392936,-78.2337514659352,5.869021873866546e+21,276.2290517877184
23,9547.26548750662,0.7958716213791196,29210775018.08914,13134.048166319608,210.52361358682964,6440.840216934983,8.41304398875868,3916.1451127577,5380178.78113171,5646115.11334878,7.465657509974543,7032.100173621757,0.3295446506396805,380.58099001880635,9.468623444935655,15326.955910527122,-29.29849799658575,6.267094893459542e+19,171.1805759948325
24,6090.56606860223,1.2146311148096807,888424899413.0486,30869.480554172955,379.2084617762755,8601.461775906802,-98.21786998895072,484.0179352846596,9562819.05774818,13184803.705953402,11.556195513618508,6162.964197106708,1.9178675182607177,301.6997480837967,11.930974098494886,9780.222148092842,-23.55884754625166,5.707650675776387e+22,593.8793065562054
25,1190.053863460781,-1.7603306393293672,483882108895.6475,39000.08179998986,139.42128439527784,12936.379713843935,24.168848586501603,11073.743670906606,21636407.575584266,16425274.737397803,9.220956864671107,4714.404236248294,0.3732642743227896,789.427163970156,9.793808419683112,1900.7498874385383,10.203772109150755,1.6012674271977467e+23,309.66471966387866
26,3122.98539260963,0.2293494287278363,20082251883.071587,43556.79238830482,261.3586873398459,5975.896337156237,81.29681983116406,6497.574100942551,4610945.015264111,36998298.23249813,5.51535934998865,8875.72194198701,-0.04514031155412102,1324.2671904715867,10.73211765119698,5011.0678850652375,-32.958708460147804,2.508658434373465e+22,114.05220264439752
27,8632.976944812794,-1.2558041862114722,1543227535569.3765,13714.805398163673,438.7638219615467,12758.607053928532,-17.74701080886054,968.0358705693192,21014417.62212495,9322931.07248955,9.93232729633016,6268.314012441865,-1.43278975387643,1051.7701357110757,10.710954620353847,13875.47417830133,-71.08323225084024,2.5103223622768794e+22,395.3695993680073
28,4330.200315871982,0.9182879260092232,1637347818656.9534,29305.90339151586,54.36037277769046,382.8949598177909,18.224423035200843,13523.167767650186,20861.803785695494,45456194.4116152,10.65103707177725,5991.770747187077,0.7130872885295616,589.456078050316,7.283028216518148,6946.376861366294,-76.94169540375287,4.281784971094084e+22,899.0979641860108
29,6039.861663527036,-0.7911545285993782,13694258632.6069,2144.3343945011607,340.051365488091,1558.9294792581486,14.53908030701696,11704.433707792678,318522.93371193897,10116741.555250986,8.252959266205849,10811.524798770528,-1.7469485471622916,657.9080414022419,10.887080546675655,9693.824425936546,-84.29946381882607,1.1897456639498017e+20,11.663708689280462
30,4559.6083621734915,1.098398603018608,7443035632.476236,12329.922768381673,258.9621590920678,0.0,-16.094788239634948,13552.502187970467,122.91799614214109,15930555.88676978,10.454981678751034,447.736715174419,1.5768617569039876,521.55835738965,11.55368193033065,7309.247294422743,19.3895422259135,5.066842599269393e+21,686.2741154292326
31,2145.2596777858707,0.03529771249660076,3319376713.5349436,6254.308650628384,436.4240175781483,11418.474694566265,29.689148682535176,9240.342400888956,16873682.13575501,6428285.503467633,10.78247520110597,6571.194731530443,-0.7785266196529044,1235.876471137105,11.552680040191696,3438.6293418206283,-33.07736699236657,3.99413897293538e+21,169.35782172287483
32,6549.807029761768,1.092213067839381,1201390458350.8582,7951.906712941804,8.911170901490795,4977.634477631282,-22.736588400591486,6673.580622864246,3202670.9343566326,8099007.913290997,11.043442700844002,7334.980892710334,-0.00921927383834677,1130.4454389053299,6.906852021088227,10505.96301420574,-12.807122915821694,1.34317748220356e+23,344.3474595643222
33,1897.1917286665553,-0.3126778790716547,355340507638.9802,39089.4290664274,446.93213091355585,5155.407137546685,56.57714326430286,7890.959066155965,3462169.4746652795,18055257.35639257,5.639188726409051,11167.080425526685,0.791706499862889,1121.1313035917751,8.905934166377333,3023.920275470402,-27.477349079720035,3.615816292648185e+19,332.75677256023096
34,10137.797963066656,-0.8228058941995705,2630179818.594585,14429.58352966406,382.7854052748137,7986.094876199639,-27.422426741054743,5148.190766209561,8250367.271224445,33535255.133108735,8.693575435849088,2646.9141102958297,-0.9822978802251705,109.35646341084382,7.674356617174356,16277.330854246391,-60.44006172876241,3.6329541427054557e+21,781.1281911221591
35,4931.431335405173,-0.954974820831356,1628299438837.0483,23900.393772044183,11.879201779333826,10187.740895151937,-126.91030941703715,4605.503990284336,13494704.236997608,30285421.779760163,10.490248142855602,11667.492048368682,-0.31383052031860326,1314.438357145457,8.786062482060254,7896.751805085563,-84.26410838940598,3.817249560010985e+22,496.073635433934
36,3076.056384631961,0.6997005536063984,80691423778.19983,9426.13660916135,411.2163873744752,8368.98983601743,-95.12053448638363,4693.507251245183,9055337.03426484,1387186.7398590974,8.356079323273704,5162.1409514227125,-0.39920504627833236,725.6238295740244,9.829412183640555,4907.390618477681,27.459974025423058,7.806737429186015e+18,306.996126558734
37,5532.855255740877,0.6464137508677861,65557628106.63383,9872.872941349093,359.9806553132404,3897.323698145372,-60.944514146981376,7582.947652793,1967787.0893438116,1064860.246292825,5.060108498472729,4951.441320752398,-0.8974401404647273,344.8843487856248,7.982169886485909,8881.685837667352,-46.13638774405967,1.1488803129715547e+22,725.9770611510069
38,3800.3295711344545,-0.8087321913932405,26786044705.184364,36766.40013905115,348.5789014758919,9490.325075483817,-26.67586978073287,9049.66866880712,11702327.200990368,38589531.08446791,9.860462625330452,8678.191038233592,0.5951835927336354,350.54606806492285,9.50730753242372,6082.399639803322,-53.845868064453455,1.2834924133559582e+21,948.5693177881508
39,4935.976596260165,0.1927409228765059,253653077468.50818,29797.313356922376,32.337597445302954,10174.066075158444,-148.62795468893125,7172.2657683090465,13430120.197181525,22314915.07151793,9.116097383015862,12773.665109387835,0.38421991531137734,418.1220396659392,9.462920009211878,7931.310893948083,16.689594692894104,7.729857403428343e+21,645.5789139568975
40,2197.673202474227,0.17547822658440435,413984821503.4792,25061.908235732313,209.31788764114688,11938.117854318982,23.11623087929747,14256.528275657245,18407695.047497485,24372268.7820289,11.466279054995567,4569.548240162452,-0.8174735958127219,784.740867861911,10.308479866673197,3525.0270639769255,-46.29095254382145,1.498717962706165e+22,296.3247589264334
41,6455.506937551633,-0.15548311976180546,734084374089.9994,11302.429204349866,177.19096518894813,1148.6848794533728,-59.172993833052246,12100.448382116489,175864.92240233222,26799392.398946356,11.825880153818446,7479.836888796176,-0.5685947946558106,447.59981363622575,9.502787576913198,10367.726658755664,-10.509249974994749,2.3592342643222786e+22,957.7664448196232
42,4940.856137714165,-0.7380424801297444,123939479598.62268,3171.8279585329665,34.27610450292562,9914.244495282086,-124.33411990541848,7010.926456547493,12765552.940185612,17086992.38215444,12.814031065235422,395.06180750684024,-0.4614392916185875,180.30664501775018,12.51319910708763,7914.031349516823,-6.547566033909266,4.7978178630755535e+22,111.0870028624935
43,2613.3520398311175,-0.585155268260183,3629932433.4146132,34398.697578456115,174.92049939437288,9900.569675288594,41.8030466458282,8389.644211600766,12680924.121758997,35309813.407230526,9.121595501355454,3792.5933520656663,-1.1619238201766176,1459.3682371944144,9.539162336550914,4181.649752364784,-9.940655117825106,1.6824244412045224e+22,821.675593413329
44,9971.846044272388,-1.43872898129756,74028189399.42587,3395.1961246268374,96.79092404779382,8738.209975841728,60.65515840077747,1936.0717411386383,9870270.102574723,17353733.921616234,9.986945116526503,6663.375819948706,-1.7836953501518462,1061.017286853685,8.15030756758875,16000.85814334624,-54.80664965094227,1.3687714240454945e+18,809.7845736927803
45,4775.890509800035,2.700480814149524,1174447173766.7634,12553.290934475544,370.24105126102353,1381.1568193427458,-63.62167787390504,645.3572470462127,257689.08155221082,2876752.827939967,9.202404015611341,1553.9097761935716,1.2711854778524525,352.26857767384826,6.863574255921973,7672.117727479191,-49.12853395804572,2194814962523669.5,506.31687147070636
46,6508.896774085302,0.2060669831837709,77253120887.91423,30958.827820610506,200.2127267670924,3487.079098340596,74.12663424521591,6292.233158700575,1590677.0637189997,23770596.462283816,6.196241268654774,750.6174342629965,1.0238202108955818,1087.219382727494,10.384192815169785,10454.12438091196,-21.32402137005094,7.951929221035868e+22,153.44976821526902
47,5338.078751621933,1.1168518219080716,119963864804.94948,32611.75224970515,331.10305561445006,3172.5582384902677,-55.14955687075185,6893.588775266364,1299182.6031697318,25126153.272278484,11.307136030501248,460.90544209131366,1.3114409111596723,334.244042203925,10.534164603180933,8553.374493473422,-45.99234355387033,1.8658618228787802e+21,703.5230375040765
48,4986.888119864384,1.7203330597220072,360550199293.6712,4378.016055439869,287.1829178538252,6290.4171970065645,-98.48250074003099,5749.54638277535,5113145.541086779,1450366.908993753,13.538046596251624,5017.2849553368715,-0.031864803758764305,424.0963937559176,12.991863657102313,8000.42907167312,-16.170927035309255,5.181698528063305e+21,855.5974245453992
49,10094.873452509659,-0.8720718522796387,480893025832.7283,21756.059377543024,124.67145217507137,3514.428738327581,-87.33390798975046,5602.8742811739385,1609032.636242291,14168165.805507945,8.952321339745978,5557.202758929553,-0.18822877296438748,1218.602592076457,9.186882502353985,16225.492220952614,-108.9706560549949,2.1808589246337914e+21,172.31420594658564
50,5525.337445551535,-1.5294423796916465,22414188400.34902,6164.961384190837,400.5782179150529,2871.712198633432,-17.291418090927984,8550.98352336232,1075892.4688327229,6481052.773933257,6.998492350092588,4648.56060166382,-1.8973761991554932,278.61245368040824,8.806473651608304,8864.406293236092,-92.96983079253754,4.329327484810406e+19,674.2227522707509
51,1709.476623142782,1.4958820216476691,1621845258707.8872,9470.810242380125,312.5641268069431,11158.653114689907,-101.3570902167233,10619.060155942228,16185305.175070072,22631343.83324965,7.417267907818773,10561.31898734953,-1.125927615025271,1487.960174669718,8.569999732843076,2712.888475707732,16.09366781199092,9.618009187565096e+22,851.9658928741283
52,2012.7329102558806,-0.6873936554020024,96317493276.68756,25151.25550216986,15.836234582129904,1039.2863195054324,-58.22658288635235,12349.790954838889,139498.15484156026,20112725.532026324,7.151964976137717,10679.837529601582,0.12456071568617645,574.7261618822146,8.935939899343392,3196.715719782996,-63.29996951779283,4.674304960809772e+21,439.2754482109975
53,8728.7471023013,-0.4889504112595589,159341064964.07996,38329.97730170824,278.1555610754439,10912.506354807041,19.63079117354085,2112.0782630603326,15395886.18721892,29023367.97757988,6.783219487207125,2344.0333912072524,-0.22240400481425351,670.5557129784574,7.808551933901265,14030.990078182665,-48.01294103605846,7.01136406517586e+20,342.27814373747043
54,7103.324831207505,0.29727162380169847,7295258829.797655,8219.948512254448,108.53066068397327,11527.873254514205,-103.10995233560296,7494.944391832153,17246463.288522203,1775706.356864497,10.183704090439987,8665.022311316696,-0.016935022091142324,210.48768938727673,12.71652822195312,11421.77886906249,-45.80279632504026,7.506888275343866e+21,976.6493071586593
55,2847.812850756233,1.0235081239921415,634636221701.6017,14116.86809713264,312.7898428918522,300.8460398568357,-30.861606046908687,3857.4762721171355,12326.342260065496,6735275.486514096,11.542729822488987,3028.8071908857755,0.7755669234631293,303.4102640937988,9.0774598480744,4544.520185421233,-7.096352338872563,4.121289045493486e+21,407.54250190481577
56,4671.129512404956,0.10768685092601982,636631235.0694575,30288.723322328893,329.7124483192935,560.6676197331939,-2.3853126555833057,5910.885694536903,41819.359098995665,20522295.34833696,11.884510575393413,2001.6464913679906,-0.21813652071558934,745.3772758184582,10.218770838977822,7499.322283166597,-19.546600281937458,2.2955242251821993e+20,842.4878124487919
57,2571.0597507429475,0.30854783173804196,1752298548180.946,5584.204152346772,247.78828125511998,3117.858958516297,-40.24225870727129,13332.49403556835,1260354.2947031606,6767832.4797333665,9.264323940711888,11733.335682953155,1.8076924604215538,533.1877557149716,10.634158887522366,4112.531574639746,-72.36286919709616,2.6798980648593732e+20,318.81759860100766
58,5450.262842540104,0.1286350621638266,2202541011819.905,17556.73785497825,412.3918189721287,10078.342335203997,-45.49538024604385,0.0,13149660.74971669,3542866.3191181957,10.135969851042727,12207.409851961364,-2.0646613093337933,1152.702279006641,11.120330365776983,8760.729026648536,-26.13762274103411,6.976367846515112e+21,820.9498197030273
59,5893.225325666416,-0.999960760085984,5462421651.927536,39848.88083114657,155.71857028209763,10433.887655034803,-78.18617613447987,3109.448553949934,14134906.328699654,24480910.444584105,9.951406286859118,4332.511155658348,0.34836179018063995,1422.6344167624038,9.875235867747927,9469.190348330172,-27.04833348620301,4.859367579751327e+18,578.4685677708882
60,9858.361546154965,1.7438648446156966,733223851115.5353,26938.20083092083,10.266468740564472,875.188479583522,-56.40801817512805,12628.467947881572,100862.40782608377,40413336.322171494,12.632797475453334,12260.084759628942,0.6364675366760116,788.5026129848278,11.925069984123459,15845.342243464906,-46.853419728826196,4.887074460623502e+21,477.9522892682453
61,994.3426014807569,-0.11580108348515358,2320431417.7322817,1876.2925951885154,481.8249437994842,7630.549556368833,15.418336670523928,2244.0831545016035,7592926.261605908,20331573.178197447,10.903603825399383,3107.819552387143,-2.138134958966643,791.3979667554303,12.217832653555075,1589.7180876758684,10.43936250149224,5.134539544357e+19,493.54223024421
62,3464.0103612951184,-0.5229434496049895,273956403583.4808,11168.408304693545,211.75116651052116,423.9194197982685,-59.37619541410528,6028.223375818033,23637.662504794822,7081793.196279259,9.482843200165448,1962.1403106173066,0.5373606148935779,1187.054118556854,8.782605452465138,5564.01330686554,-42.38933202238429,2.3793569011909987e+21,225.75471212605746
63,8016.760568649552,-1.0631057691387955,424108589199.532,41278.43709414734,189.90718215437602,1476.8805592971935,35.36334436149903,4106.818844839536,283898.98112094717,22845349.873347178,11.66664758209842,10956.38079485637,1.6800662242635522,203.59139120391973,10.265305394152794,12890.540145719542,-15.94818461052119,9.112579364628484e+22,405.83329466844356
64,8251.195072919994,0.37000265701176865,1225140340889.7356,10096.241107442964,239.70729691718867,410.244599804776,3.128936100277059,674.6916673664952,22359.51425192604,6727516.9366915235,9.40689643343258,10785.18734493674,0.08580022378011135,1110.0234138618216,11.446654758144513,13236.131034344731,-17.85144731565233,5.126747669359801e+22,637.9621526870623
65,9627.174314726255,0.2761844688982515,988909346218.3217,28591.125260015473,340.2079459072028,9640.748095412235,-12.85893463701834,3696.1369603555822,12007446.060783084,47435231.20248115,11.382142356215303,1303.7039647725728,-0.8847068672405403,164.86806660729852,11.837070733670197,15482.471810408457,34.24805677440311,1.0213181234114762e+22,449.80646753302165
66,7397.506956239494,-0.52339446459981,1538243502486.1472,44584.28595233663,290.42130298694,3910.9985181388643,51.2174271846028,5118.856345889279,1995116.6163075052,64661507.00929585,10.92377189450892,9600.001922416219,0.0014871509609897828,1092.8840462623039,10.708091016392332,11871.047024275234,-9.631650550108294,1.052570965059885e+23,331.07748219843324
67,6140.376259930345,1.411645313212259,252534832438.72073,8175.2748790356745,427.36381773072264,8191.217176102027,-72.12949077426376,11689.766497632536,8743001.250622427,11951901.16858844,9.342661557460758,1409.0537801077303,0.23835915012357312,1110.1547800322926,11.420324386059214,9849.34032581788,-14.997024328587976,1.4029439193031793e+23,906.5405279186851
68,885.8267256130893,0.43269481744345983,409333359609.4782,31584.258685673343,188.74594237209828,3760.5754982104463,-34.773165301148694,13933.849652134139,1825229.7069460787,52048416.16197673,12.92845704347862,1027.1606995177847,0.9680882128754192,1250.4176858559952,11.489519013674286,1416.9226433632741,22.10771005474625,2.953204222920684e+23,677.0356939078229
69,8106.2726001202345,-0.1952068303037563,1682634300706.0283,34577.39211133121,166.2434838049958,11336.42577460531,38.90277687803541,13405.830086369057,16602880.293584812,36012166.54003999,9.522558724748395,8612.347403649117,0.09124704928313848,716.8439138845114,11.993032480485828,13011.496956738358,-23.67337346322742,2.59285181102793e+23,398.3864634656904
70,7928.806352392329,-0.037150511268879624,171977147307.8453,18941.62048476025,300.70193692802576,11555.22289450119,4.2145742519855816,13611.171028611032,17248047.351381343,7345536.968050393,10.153083722730495,8006.5859654719625,-2.2915186397175034,564.2465666575714,10.996513537085939,12735.024245838207,13.133271057167065,5.206852167532482e+22,358.0048864090133
71,7458.932655247105,0.4479594109419902,195834632976.9497,35738.90657501934,307.829223907933,5524.627277370983,85.89418651023006,7157.598558148905,3985398.328867602,44977011.18388933,7.262856272687429,7348.149619627229,-0.02258891343360511,114.18522075420306,10.14827882357326,11974.724290862792,-2.7271735278087377,1.8030672854313917e+23,872.9551026177159
72,7978.481649209677,-0.9144012239188561,336347592492.77734,25285.276401826184,176.62802751475988,5374.204257442565,35.68583969639188,6130.893846939021,3743903.4713087487,28960031.0983577,7.0035682351009605,2725.926471797198,0.9870862477724047,1327.260049563028,11.408418586689033,12804.142423563244,-51.78876242401625,1.167873230754983e+23,106.7011699835313
73,885.9766300663786,1.0136072026551495,242128701803.1197,16841.959723477863,458.84894844410775,7357.053156498982,13.26195526639102,4370.828627722078,7023424.25889102,34349545.502752565,10.50259957055033,434.5679882575243,-0.6858828026590309,34.61768351160172,10.004893127043811,1399.6430989320145,12.18528786370117,7.244695485892465e+21,538.1970183807131
74,8048.887750886862,0.15671635115480193,470331917479.1637,11123.73467147477,446.14518961669484,10529.61139498925,-6.588267704661025,12584.46631740115,14393574.30283118,17285862.80077627,9.305385448025476,1501.234868525993,0.5823354422212251,566.9351598933455,12.93980314296531,12942.37877901332,-12.919412712423831,5.146257948520542e+21,492.0988164697485
75,5111.7866118026495,-0.4629768293039689,318619827805.38574,25910.70726688902,215.0287011615326,11240.702034650862,-137.35959311151555,4517.500729323489,16363786.147745367,21500031.432062395,10.18413174141648,7519.34306954686,1.0514439062991265,1446.163057195404,12.213092901387643,8190.504060416974,-55.30966721575323,3.3570479830388886e+22,964.761358543998
76,1935.6059745473503,0.07696651961444186,932841253695.8083,26446.79086551431,268.3917442909625,12129.565334227877,-21.891677695711756,4810.844932526314,19059929.828283127,7355521.880357581,6.70900300094252,2870.7824678830393,0.6612956708122331,131.8611199930918,9.027128291347852,3110.3179976266993,-17.26582661056731,6.63810142414901e+18,649.0753212185483
77,5426.821396182409,0.9709489643864135,15348192580.648912,19477.704083385543,132.34307882996933,3774.250318203939,22.601239892238013,14051.187333415268,1860512.180487383,6934585.706856965,8.761626375544305,8586.009949815329,-0.3778993347012881,399.5208120605604,6.040245427305068,8708.890393354757,-40.83803425473997,1.3794520607819209e+23,427.7834616707038
78,5827.940420629674,-2.301333962637273,39496559662.95974,43467.44512186728,265.3905550577997,8327.965376036953,-29.51316092680337,7758.954174714694,9005042.837607501,31847395.962308396,8.740537847434572,9139.096480324904,0.5820302484904188,382.5433089969016,10.01185115722786,9348.233537311356,-13.43164707427185,5.540990315414014e+20,164.3645665183683
79,577.5078812790275,0.027948999408573403,134508387.38105327,19567.05134982309,357.3270972961816,9955.268955262563,-88.26735010014747,3578.7992790744524,12880211.506171515,17786156.746025354,8.129874403918155,934.979611099522,-0.33509086727372805,781.3297625688558,7.7528020019895525,915.8158548567503,-1.4841156429357092,9.832180893691104e+21,601.0993503593919
80,6689.0496730381365,0.2259728663974831,421183238619.1184,41948.54159242895,406.31222176881585,2488.817238815641,-90.46613303974848,7465.609971511871,816991.3808384147,38003338.98865819,9.002003857619728,8362.14159222812,0.14571270467189057,497.378102047999,9.36754912114595,10730.597091812111,-41.72329716994663,7.563495531016276e+22,294.3364218447438
81,769.1081450108414,-0.14770279762585484,264761856468.2338,24570.498270325796,406.53096193176805,9654.422915405728,113.11423075913143,4473.499098843065,12096259.353601659,24111777.601263493,11.943588735587056,12273.253486545838,0.6003309390764136,230.23716731996734,8.795866048835556,1226.8476546194202,-44.73902716871073,1.3085055818166983e+20,611.9092580430313
82,1761.2376528904683,-0.9914962420738995,12904169254.912365,16395.22339129012,378.7302980847353,12922.704893850443,-170.61645762972407,4913.515403647301,21609216.221876606,6085221.198231648,11.5573734456343,11614.817140701103,-0.6052504956299535,796.7520030402853,8.560919626197752,2816.5657422952886,-16.165842284245787,3.61628384277782e+22,368.3419054191026
83,10470.048110413958,-0.8912726098738359,422960942194.10284,31852.300484985986,213.17249840967534,2817.012918659462,39.94338348322154,11851.105809394088,1028449.8267771432,16983551.358637325,10.519004685483479,3608.231175229141,-0.7142385692158866,847.9206965307494,8.222039794314279,16812.996731615436,5.892268916167033,6.288858815736921e+21,982.0435872842917
84,3951.7798509945374,0.9631587007229228,111578357209.80353,5986.26685131574,406.09400095446864,13661.14517349904,-28.19340808016505,7289.603449590176,24109301.472283415,5759376.032518212,12.60973881249922,5056.791136087555,0.9591929658503678,861.8119139541477,8.417165123596172,6324.3132618409545,20.27352058671373,9.182185403448505e+18,409.3410848935286
